planet_name,host_name,disc_method,disc_year,pl_orbper_days,pl_rad_rearth,pl_mass_mearth,st_teff_k,st_rad_rsun,st_mass_msun,pl_mass_mjup,pl_rad_rjup,habitable_zone_flag,esi,has_mass,has_radius,has_stellar_data
Kepler-411 c,Kepler-411,transit,2016,7.834435,4.421,26.4,4974.0,0.82,0.87,0.08306379551203796,0.3944152020697654,inner,0.0,True,True,True
Kepler-411 d,Kepler-411,transit,2018,58.02035,3.319,15.2,4974.0,0.82,0.87,0.04782460953723398,0.2961013471317691,inner,0.0,True,True,True
Kepler-411 e,Kepler-411,transit timing variations,2018,31.509728,3.28,10.8,4974.0,0.82,0.87,0.033980643618560985,0.29262200017842804,inner,0.0,True,True,True
Kepler-412 b,Kepler-412,transit,2014,1.7208604,15.031269,299.07803,5750.0,1.287,1.167,0.9410059214417862,1.341,inner,0.0,True,True,True
Kepler-413 b,Kepler-413,transit,2014,66.262,4.347,67.0,4700.0,0.7761,0.82,0.2108058446707024,0.3878133642608619,inner,0.0,True,True,True
Kepler-414 b,Kepler-414,transit timing variations,2014,4.7,1.71,3.5,5536.0,0.946,0.89,0.011012245617126245,0.15255598180033902,inner,0.0,True,True,True
Kepler-414 c,Kepler-414,transit timing variations,2014,7.171,3.01,29.9,5536.0,0.946,0.89,0.0940760411291642,0.26853421357837454,inner,0.0,True,True,True
Kepler-415 b,Kepler-415,transit timing variations,2014,4.176,1.21,119.9,4362.0,0.643,0.67,0.3772480712838391,0.10794896957801767,inner,0.0,True,True,True
Kepler-415 c,Kepler-415,transit timing variations,2014,8.708,2.01,,4362.0,0.643,0.67,,0.17932018913373182,inner,,False,True,True
Kepler-416 b,Kepler-416,transit timing variations,2014,6.319,2.48,58.2,5718.0,1.075,1.0,0.18311791283335643,0.2212507806227139,inner,0.0,True,True,True
Kepler-416 c,Kepler-416,transit timing variations,2014,12.209,2.352,,5718.0,1.075,1.0,,0.20983138549379962,inner,,False,True,True
Kepler-416 d,Kepler-416,transit,2023,3.07644709,1.61,,5670.0,1.022,0.949,,0.14363457935587476,inner,,False,True,True
Kepler-417 b,Kepler-417,transit timing variations,2014,12.331,2.31,11.0,5177.0,0.806,0.9,0.03460991479668248,0.20608439646712465,inner,0.0,True,True,True
Kepler-417 c,Kepler-417,transit timing variations,2014,15.943,2.69,,5177.0,0.806,0.9,,0.23998572575608887,inner,,False,True,True
Kepler-418 b,Kepler-418,transit,2014,86.67856,13.45,349.6112477,5820.0,1.09,0.98,1.1000014086235324,1.1999286287804443,inner,0.0,True,True,True
Kepler-418 c,Kepler-418,transit,2021,12.21829987,5.22108654,,5822.0,1.081,0.957,,0.465794142207155,inner,,False,True,True
Kepler-419 b,Kepler-419,transit,2014,69.7546,10.8,794.5,6430.0,1.74,1.39,2.4997797550876575,0.9635114640021413,inner,0.0,True,True,True
Kepler-419 c,Kepler-419,transit timing variations,2014,675.47,12.6,2320.1,6430.0,1.74,1.39,7.299860301798457,1.124096708002498,inner,0.0,True,True,True
Kepler-42 b,Kepler-42,transit,2011,1.2137672,0.78,0.705944,3068.0,0.17,0.13,0.00222115106283902,0.06958693906682131,outer,0.7403185305648476,True,True,True
Kepler-42 c,Kepler-42,transit,2011,0.45328509,0.73,60.337,3068.0,0.17,0.13,0.18984167537158467,0.06512623784458917,habitable,0.0,True,True,True
Kepler-42 d,Kepler-42,transit,2011,1.865169,0.57,0.357785,3068.0,0.17,0.13,0.001125718942321004,0.05085199393344633,outer,0.4534928608769141,True,True,True
Kepler-421 b,Kepler-421,transit,2014,704.1984,4.16,,5308.0,0.757,0.794,,0.37113034168971365,outer,,False,True,True
Kepler-422 b,Kepler-422,transit,2014,7.8914483,12.89,136.66,5972.0,1.24,1.15,0.4299809960104208,1.1499687750914445,inner,0.0,True,True,True
Kepler-423 b,Kepler-423,transit,2014,2.6843285,13.361,189.101,5560.0,0.95,0.85,0.5949790452697686,1.1919885806048711,inner,0.0,True,True,True
Kepler-424 b,Kepler-424,transit,2014,3.3118644,9.98,327.35,5460.0,0.94,1.01,1.0299596007903649,0.8903559639575342,inner,0.0,True,True,True
Kepler-424 c,Kepler-424,radial velocity,2014,223.3,12.7,,5460.0,0.94,1.01,,1.1330181104469623,inner,,False,True,True
Kepler-425 b,Kepler-425,transit,2014,3.79701816,10.962,79.45,5170.0,0.86,0.93,0.24997797550876577,0.9779641359621732,inner,0.0,True,True,True
Kepler-426 b,Kepler-426,transit,2014,3.21751883,12.22,108.06,5725.0,0.92,0.91,0.3399952175390463,1.090195378713534,inner,0.0,True,True,True
Kepler-427 b,Kepler-427,transit,2014,10.290994,13.79,92.17,5800.0,1.35,0.96,0.28999962243729316,1.2302613970916227,inner,0.0,True,True,True
Kepler-428 b,Kepler-428,transit,2014,3.52563254,12.11,403.63,5150.0,0.8,0.87,1.2699636281259046,1.0803818360246231,inner,0.0,True,True,True
Kepler-43 b,Kepler-43,transit,2011,3.0240949,13.663771,1026.5909,6041.0,1.42,1.32,3.230020325459053,1.219,inner,0.0,True,True,True
Kepler-430 b,Kepler-430,transit,2015,35.968,3.25,,5884.0,1.485,1.166,,0.28994557944508875,inner,,False,True,True
Kepler-430 c,Kepler-430,transit,2015,110.979,1.75,,5884.0,1.485,1.166,,0.15612454277812474,inner,,False,True,True
Kepler-431 b,Kepler-431,transit,2015,6.803,0.764,,6004.0,1.092,1.071,,0.06815951467570702,inner,,False,True,True
Kepler-431 c,Kepler-431,transit,2015,8.703,0.668,,6004.0,1.092,1.071,,0.05959496832902133,inner,,False,True,True
Kepler-431 d,Kepler-431,transit,2015,11.922,1.11,,6004.0,1.092,1.071,,0.0990275671335534,inner,,False,True,True
Kepler-432 b,Kepler-432,transit,2015,52.501129,12.834305,1719.4603,4995.0,4.06,1.32,5.410034043570737,1.145,inner,0.0,True,True,True
Kepler-432 c,Kepler-432,radial velocity,2015,406.2,13.3,,4995.0,4.06,1.32,,1.186546525113748,inner,,False,True,True
Kepler-433 b,Kepler-433,transit,2015,5.33408384,16.25,896.24,6360.0,2.26,1.46,2.8198900033980645,1.449727897225444,inner,0.0,True,True,True
Kepler-434 b,Kepler-434,transit,2015,12.8747099,12.67,908.96,5977.0,1.38,1.198,2.859911650326592,1.130341689713623,inner,0.0,True,True,True
Kepler-435 b,Kepler-435,transit,2015,8.6001536,22.31,266.97,6161.0,3.21,1.538,0.839982632115484,1.9903648853599785,inner,0.0,True,True,True
Kepler-436 b,Kepler-436,transit,2015,64.00205,2.73,,4651.0,0.697,0.729,,0.24355428673387458,inner,,False,True,True
Kepler-436 c,Kepler-436,transit,2016,16.79713874,2.33,,4685.0,0.71,0.75,,0.2078686769560175,inner,,False,True,True
Kepler-437 b,Kepler-437,transit,2015,66.65062,2.14,,4551.0,0.68,0.707,,0.19091801231153538,inner,,False,True,True
Kepler-438 b,Kepler-438,transit,2015,35.23319,1.12,,3748.0,0.52,0.544,,0.09991970737799984,habitable,,False,True,True
Kepler-439 b,Kepler-439,transit,2015,178.1396,2.24,,5431.0,0.866,0.884,,0.19983941475599967,inner,,False,True,True
Kepler-44 b,Kepler-44,transit,2011,3.2467293,12.22,317.82,5800.0,1.35,1.12,0.9999748291528752,1.090195378713534,inner,0.0,True,True,True
Kepler-440 b,Kepler-440,transit,2015,101.11141,1.86,,4134.0,0.559,0.575,,0.16593808546703542,outer,,False,True,True
Kepler-441 b,Kepler-441,transit,2015,207.2482,1.64,,4340.0,0.55,0.572,,0.14631100008921402,outer,,False,True,True
Kepler-442 b,Kepler-442,transit,2015,112.3053,1.34,,4402.0,0.598,0.609,,0.11954679275582122,outer,,False,True,True
Kepler-443 b,Kepler-443,transit,2015,177.6693,2.33,,4723.0,0.706,0.738,,0.2078686769560175,habitable,,False,True,True
Kepler-444 b,Kepler-444,transit,2015,3.6001053,0.403,,5046.0,0.752,0.758,,0.03595325185119101,inner,,False,True,True
Kepler-444 c,Kepler-444,transit,2015,4.5458841,0.497,,5046.0,0.752,0.758,,0.04433937014898742,inner,,False,True,True
Kepler-444 d,Kepler-444,transit,2015,6.189392,0.53,0.2,5046.0,0.752,0.758,0.0006292711781214998,0.047283432955660634,inner,0.3439131155098434,True,True,True
Kepler-444 e,Kepler-444,transit,2015,7.743493,0.546,0.1,5046.0,0.752,0.758,0.0003146355890607499,0.04871085734677492,inner,0.287218125931923,True,True,True
Kepler-444 f,Kepler-444,transit,2015,9.740486,0.741,,5046.0,0.752,0.758,,0.06610759211348025,inner,,False,True,True
Kepler-445 b,Kepler-445,transit,2015,2.984151,1.58,,3157.0,0.21,0.18,,0.14095815862253547,outer,,False,True,True
Kepler-445 c,Kepler-445,transit,2015,4.871229,2.51,,3157.0,0.21,0.18,,0.22392720135605315,outer,,False,True,True
Kepler-445 d,Kepler-445,transit,2015,8.15275,1.25,,3157.0,0.21,0.18,,0.11151753055580338,outer,,False,True,True
Kepler-446 b,Kepler-446,transit,2015,1.565409,1.5,,3359.0,0.24,0.22,,0.13382103666696404,inner,,False,True,True
Kepler-446 c,Kepler-446,transit,2015,3.036179,1.11,,3359.0,0.24,0.22,,0.0990275671335534,outer,,False,True,True
Kepler-446 d,Kepler-446,transit,2015,5.148921,1.35,,3359.0,0.24,0.22,,0.12043893300026766,outer,,False,True,True
Kepler-447 b,Kepler-447,transit,2015,7.79430132,18.49,435.41,5493.0,1.05,1.0,1.369954818329411,1.6495673119814434,inner,0.0,True,True,True
Kepler-448 c,KOI-12,transit timing variations,2017,2500.0,12.0,6992.26,6635.0,1.4,1.5,22.00013843965919,1.0705682933357124,outer,0.0,True,True,True
Kepler-449 b,Kepler-449,transit,2015,12.58242,2.056,,5649.18,1.467,1.02,,0.1834240342581854,inner,,False,True,True
Kepler-449 c,Kepler-449,transit,2015,33.6727,2.764,,5649.18,1.467,1.02,,0.2465875635649924,inner,,False,True,True
Kepler-45 b,Kepler-45,transit,2011,2.455239,10.76,160.497,3820.0,0.55,0.59,0.5049806813748318,0.9599429030243555,inner,0.0,True,True,True
Kepler-450 b,Kepler-450,transit,2015,28.454851,6.14,19.4,6197.21,1.64162,1.19,0.06103930427778547,0.5477741100901061,inner,0.0,True,True,True
Kepler-450 c,Kepler-450,transit,2015,15.413135,2.62,12.5,6197.21,1.64162,1.19,0.03932944863259373,0.2337407440449639,inner,0.0,True,True,True
Kepler-450 d,Kepler-450,transit,2015,7.51464,0.837,17.6,6197.21,1.64162,1.19,0.05537586367469198,0.07467213846016593,inner,0.0,True,True,True
Kepler-451 c,2MASS J19383260+4603591,eclipse timing variations,2022,1460.0,13.5,,29564.0,0.203,0.48,,1.2043893300026765,outer,,False,True,True
Kepler-451 d,2MASS J19383260+4603591,eclipse timing variations,2022,43.0,13.5,,29564.0,0.203,0.48,,1.2043893300026765,outer,,False,True,True
Kepler-452 b,Kepler-452,transit,2015,384.843,1.63,,5757.0,1.11,1.037,,0.1454188598447676,inner,,False,True,True
Kepler-453 b,Kepler-453,transit,2015,240.503,6.204,16.0,5527.0,0.833,0.944,0.05034169424971998,0.5534838076545633,habitable,0.0,True,True,True
Kepler-454 b,Kepler-454,transit,2015,10.5737534,2.37,5.4,5687.0,1.066,1.03,0.016990321809280493,0.2114372379338032,inner,0.0,True,True,True
Kepler-454 c,Kepler-454,radial velocity,2015,524.19,12.9,,5687.0,1.066,1.03,,1.1508609153358909,habitable,,False,True,True
Kepler-454 d,Kepler-454,radial velocity,2023,4073.0,13.3,,5687.0,1.066,1.03,,1.186546525113748,outer,,False,True,True
Kepler-457 d,KOI-7892,transit,2021,10.6906004,2.98467257,,6474.0,1.242,1.148,,0.2662746516192345,inner,,False,True,True
Kepler-458 c,KIC 9663113,transit,2016,20.74028413,4.2,,6117.21,2.21562,1.15,,0.37469890266749933,inner,,False,True,True
Kepler-46 b,Kepler-46,transit,2012,33.60134,9.057,1907.0,5155.0,0.938,0.902,6.0001006833885,0.808011419395129,inner,0.0,True,True,True
Kepler-46 c,Kepler-46,transit timing variations,2012,57.011,13.5,119.499,5155.0,0.938,0.902,0.37598638257170547,1.2043893300026765,inner,0.0,True,True,True
Kepler-46 d,Kepler-46,transit,2014,6.766589,1.64,,5309.0,0.79,0.883,,0.14631100008921402,inner,,False,True,True
Kepler-460 c,KIC 5437945,transit,2016,220.1303357,5.52,,6146.0,1.26,1.17,,0.4924614149344277,inner,,False,True,True
Kepler-461 b,Kepler-461,transit,2016,8.313783059,2.58,,5634.0,0.91,0.98,,0.23017218306717818,inner,,False,True,True
Kepler-462 b,Kepler-462,transit,2016,84.6866,3.0,53.9,7500.0,1.57,1.59,0.16958858250374417,0.2676420733339281,inner,0.0,True,True,True
Kepler-462 c,Kepler-462,transit,2020,207.62,4.0,6.0,7500.0,1.57,1.59,0.01887813534364499,0.3568560977785708,inner,0.0,True,True,True
Kepler-463 b,Kepler-463,transit,2016,8.981016833,3.05,,5661.0,0.9,0.87,,0.2721027745561602,inner,,False,True,True
Kepler-464 b,Kepler-464,transit,2016,7.256965224,3.3,,5933.0,1.59,1.21,,0.2944062806673209,inner,,False,True,True
Kepler-465 b,Kepler-465,transit,2016,9.940672466,2.95,,6310.0,1.29,1.23,,0.263181372111696,inner,,False,True,True
Kepler-466 b,Kepler-466,transit,2016,51.07926307,2.85,,5927.0,1.05,1.04,,0.2542599696672317,inner,,False,True,True
Kepler-466 c,Kepler-466,transit,2016,3.709213846,1.25,,5927.0,1.05,1.04,,0.11151753055580338,inner,,False,True,True
Kepler-467 b,Kepler-467,transit,2016,24.99324193,2.25,,5809.0,1.37,1.05,,0.20073155500044607,inner,,False,True,True
Kepler-468 b,Kepler-468,transit,2016,38.478757067,13.34,,5498.0,0.87,0.96,,1.1901150860915337,inner,,False,True,True
Kepler-47 b,Kepler-47,transit,2012,49.4643,3.05,2.07,5636.0,0.936,0.957,0.006512956693557522,0.2721027745561602,inner,0.0,True,True,True
Kepler-47 c,Kepler-47,transit,2012,303.227,4.65,3.17,5636.0,0.936,0.957,0.00997394817322577,0.4148452136675886,habitable,0.0,True,True,True
Kepler-47 d,Kepler-47,transit,2019,187.366,7.04,19.02,5636.0,0.936,0.957,0.05984368903935462,0.6280667320902846,inner,0.0,True,True,True
Kepler-471 b,Kepler-471,transit,2016,5.014234575,14.96,,6733.0,1.8,1.49,,1.334641805691855,inner,,False,True,True
Kepler-472 b,Kepler-472,transit,2016,4.176255514,3.22,,4996.0,0.78,0.85,,0.2872691587117495,inner,,False,True,True
Kepler-473 b,Kepler-473,transit,2016,14.55731705,4.08,,5816.0,1.34,1.06,,0.3639932197341422,inner,,False,True,True
Kepler-474 b,Kepler-474,transit,2016,5.660672935,3.06,,5785.0,1.08,0.99,,0.27299491480060667,inner,,False,True,True
Kepler-475 b,Kepler-475,transit,2016,3.105508189,2.49,,5009.0,0.79,0.86,,0.22214292086716034,inner,,False,True,True
Kepler-476 b,Kepler-476,transit,2016,14.00640607,3.08,,5837.0,1.09,1.03,,0.2747791952894995,inner,,False,True,True
Kepler-477 b,Kepler-477,transit,2016,11.11990653,2.07,,5240.0,0.79,0.87,,0.18467303060041038,inner,,False,True,True
Kepler-478 b,Kepler-478,transit,2016,13.2217576,2.71,,5210.0,0.8,0.85,,0.2417700062449817,inner,,False,True,True
Kepler-479 b,Kepler-479,transit,2016,12.49341307,2.12,,5247.0,0.81,0.86,,0.18913373182264254,inner,,False,True,True
Kepler-48 b,Kepler-48,transit,2012,4.778,1.88,3.94,5194.0,0.89,0.88,0.012396642208993544,0.16772236595592827,inner,0.0,True,True,True
Kepler-48 c,Kepler-48,transit,2012,9.67395,2.71,14.61,5194.0,0.89,0.88,0.045968259561775554,0.2417700062449817,inner,0.0,True,True,True
Kepler-48 d,Kepler-48,transit,2014,42.8961,2.04,7.93,5194.0,0.89,0.88,0.024950602212517464,0.1819966098670711,inner,0.0,True,True,True
Kepler-48 e,Kepler-48,radial velocity,2014,982.0,13.4,657.0,5194.0,0.89,0.88,2.0671558201291265,1.1954679275582123,outer,0.0,True,True,True
Kepler-48 f,Kepler-48,radial velocity,2023,5219.681854,13.8,,5190.0,0.836,0.916,,1.2311535373360694,outer,,False,True,True
Kepler-480 b,Kepler-480,transit,2016,4.919583795,2.78,,6322.0,1.34,1.25,,0.2480149879561067,inner,,False,True,True
Kepler-481 b,Kepler-481,transit,2016,10.06082567,2.5,,5802.0,1.09,1.01,,0.22303506111160676,inner,,False,True,True
Kepler-482 b,Kepler-482,transit,2016,56.35418576,2.36,,4871.0,0.72,0.75,,0.21054509768935675,inner,,False,True,True
Kepler-483 b,Kepler-483,transit,2016,30.229104,3.21,,6346.0,1.47,1.28,,0.28637701846730307,inner,,False,True,True
Kepler-484 b,Kepler-484,transit,2016,10.045569313,2.28,,5668.0,0.87,0.96,,0.20340797573378533,inner,,False,True,True
Kepler-485 b,Kepler-485,transit,2016,3.243259796,14.41,,5958.0,1.09,1.07,,1.2855740922473013,inner,,False,True,True
Kepler-487 b,Kepler-487,transit,2016,15.358768403,11.42,,5444.0,0.88,0.91,,1.0188241591578195,inner,,False,True,True
Kepler-487 c,Kepler-487,transit,2016,38.6519976,2.68,,5444.0,0.88,0.91,,0.23909358551164245,inner,,False,True,True
Kepler-487 d,Kepler-487,transit,2021,2.418390036,2.77513568,,5422.0,0.887,0.874,,0.24758102239272015,inner,,False,True,True
Kepler-489 b,Kepler-489,transit,2016,17.276296119,7.72,,5014.0,0.76,0.82,,0.6887322687126416,inner,,False,True,True
Kepler-49 b,Kepler-49,transit,2012,7.2,2.579,9.77,4095.6,0.618,0.607,0.03073989705123526,0.23008296904273354,inner,0.0,True,True,True
Kepler-49 c,Kepler-49,transit,2012,10.91,2.444,8.38,4095.6,0.618,0.607,0.026366462363290842,0.21803907574270676,inner,0.0,True,True,True
Kepler-49 d,Kepler-49,transit,2014,2.576549,1.6,235.982,4252.0,0.559,0.549,0.7424833557773387,0.14274243911142834,inner,0.0,True,True,True
Kepler-49 e,Kepler-49,transit,2014,18.596108,1.56,1.03815,4252.0,0.559,0.549,0.0032663893678341743,0.13917387813364263,inner,0.6031023919825165,True,True,True
Kepler-490 b,Kepler-490,transit,2016,3.268695154,11.65,,6045.0,1.12,1.08,,1.0393433847800875,inner,,False,True,True
Kepler-491 b,Kepler-491,transit,2016,4.225384512,8.92,,5582.0,1.03,1.04,,0.7957890980462129,inner,,False,True,True
Kepler-493 b,Kepler-493,transit,2016,3.003876581,15.13,,6457.0,1.54,1.36,,1.349808189847444,inner,,False,True,True
Kepler-495 b,Kepler-495,transit,2016,3.413036221,5.23,,5346.0,0.83,0.86,,0.46658934784548134,inner,,False,True,True
Kepler-495 c,Kepler-495,transit,2021,5.896609783,1.21936414,,5392.0,1.087,0.888,,0.10878438219288072,inner,,False,True,True
Kepler-496 b,Kepler-496,transit,2016,8.30864937,2.32,,5293.0,0.82,0.86,,0.20697653671157104,inner,,False,True,True
Kepler-497 b,Kepler-497,transit,2016,3.573203671,6.04,,5834.0,1.11,1.09,,0.538852707645642,inner,,False,True,True
Kepler-498 b,Kepler-498,transit,2016,9.61375356,3.03,,5744.0,0.96,0.98,,0.2703184940672674,inner,,False,True,True
Kepler-499 b,Kepler-499,transit,2016,5.632528453,2.17,,5312.0,0.83,0.87,,0.19359443304487464,inner,,False,True,True
Kepler-5 b,Kepler-5,transit,2009,3.5484657,15.984034,670.93913,6297.0,1.793,1.374,2.1110132839145703,1.426,inner,0.0,True,True,True
Kepler-50 b,Kepler-50,transit,2012,7.81254,1.71,8.9,6225.0,1.58,1.24,0.02800256742640674,0.15255598180033902,inner,0.0,True,True,True
Kepler-50 c,Kepler-50,transit,2012,9.37647,2.17,8.2,6225.0,1.58,1.24,0.025800118302981487,0.19359443304487464,inner,0.0,True,True,True
Kepler-500 b,Kepler-500,transit,2016,8.508324398,2.58,,5813.0,1.03,1.02,,0.23017218306717818,inner,,False,True,True
Kepler-501 b,Kepler-501,transit,2016,5.640677572,4.3,,5904.0,1.04,1.03,,0.3836203051119636,inner,,False,True,True
Kepler-501 c,Kepler-501,transit,2021,3.622760057,1.68119739,,5794.0,1.216,1.032,,0.1499863850477295,inner,,False,True,True
Kepler-502 b,Kepler-502,transit,2016,4.28686431,4.77,,6125.0,1.22,1.15,,0.42555089660094564,inner,,False,True,True
Kepler-504 b,Kepler-504,transit,2016,9.549275422,1.59,,3519.0,0.33,0.33,,0.1418502988669819,habitable,,False,True,True
Kepler-505 b,Kepler-505,transit,2016,27.52197994,2.6,,3931.0,0.53,0.55,,0.23195646355607102,inner,,False,True,True
Kepler-506 b,Kepler-506,transit,2016,6.8834055,2.73,,6236.0,1.19,1.19,,0.24355428673387458,inner,,False,True,True
Kepler-507 b,Kepler-507,transit,2016,3.568096926,1.3,,6113.0,1.32,1.16,,0.11597823177803551,inner,,False,True,True
Kepler-508 b,Kepler-508,transit,2016,25.30889748,1.64,,6025.0,1.25,1.16,,0.14631100008921402,inner,,False,True,True
Kepler-509 b,Kepler-509,transit,2016,41.74600392,2.49,,6060.0,1.2,1.1,,0.22214292086716034,inner,,False,True,True
Kepler-51 b,Kepler-51,transit,2012,45.154,7.1,2.1,6018.0,0.94,1.04,0.006607347370275747,0.6334195735569631,inner,0.0,True,True,True
Kepler-51 c,Kepler-51,transit,2012,85.312,9.0,4.0,6018.0,0.94,1.04,0.012585423562429995,0.8029262200017843,inner,0.0,True,True,True
Kepler-51 d,Kepler-51,transit,2014,130.194,9.7,7.6,6018.0,0.94,1.04,0.02391230476861699,0.8653760371130341,inner,0.0,True,True,True
Kepler-51 e,Kepler-51,transit timing variations,2024,264.284,2.18,5.4,5674.0,0.87,0.96,0.016990321809280493,0.1944865732893211,habitable,0.0,True,True,True
Kepler-510 b,Kepler-510,transit,2016,19.55659418,2.47,,5746.0,1.41,0.91,,0.2203586403782675,inner,,False,True,True
Kepler-511 b,Kepler-511,transit,2016,296.637865,6.35,,5770.0,1.2,1.0,,0.5665090552234812,inner,,False,True,True
Kepler-511 c,Kepler-511,transit,2021,26.62949944,4.20964327,,5866.0,1.417,0.958,,0.37555921759300565,inner,,False,True,True
Kepler-512 b,Kepler-512,transit,2016,34.43587975,2.69,,5997.0,1.3,1.17,,0.23998572575608887,inner,,False,True,True
Kepler-513 b,Kepler-513,transit,2016,28.86235584,2.2,,5849.0,1.06,1.02,,0.19627085377821396,inner,,False,True,True
Kepler-514 b,Kepler-514,transit,2016,5.65179605,1.72,,6106.0,1.44,1.28,,0.15344812204478545,inner,,False,True,True
Kepler-515 b,Kepler-515,transit,2016,19.96371318,1.46,,5293.0,0.83,0.9,,0.13025247568917833,inner,,False,True,True
Kepler-516 b,Kepler-516,transit,2016,24.85462415,5.74,,7099.0,2.02,1.62,,0.5120885003122492,inner,,False,True,True
Kepler-517 b,Kepler-517,transit,2016,60.92832271,2.67,,5690.0,0.98,0.95,,0.238201445267196,inner,,False,True,True
Kepler-518 b,Kepler-518,transit,2016,8.512035877,2.11,,5842.0,0.88,0.96,,0.1882415915781961,inner,,False,True,True
Kepler-519 b,Kepler-519,transit,2016,24.3078946,2.1,,5260.0,0.8,0.89,,0.18734945133374967,inner,,False,True,True
Kepler-52 b,Kepler-52,transit,2012,7.8773565,2.1,135.0,4075.0,0.52,0.54,0.4247580452320123,0.18734945133374967,inner,0.0,True,True,True
Kepler-52 c,Kepler-52,transit,2012,16.3850021,1.84,45.4,4075.0,0.52,0.54,0.14284455743358043,0.16415380497814258,inner,0.0,True,True,True
